ISIN;CH0049613687;;;CH0049613901;CH0100517157;CH0100484986
SYMBOL;SARON;;;SCRON;SAION;SCION
NAME;Swiss Average Rate ON;;;Swiss Current Rate ON;SARON Index;Swiss Current Index ON
Date;Close;Fixing 12:00;Fixing 16:00;Close;Close;Close;Rate Volume;Trade Volume
04.07.2006; 1.322613; 1.354409; 0.000000; 1.200000; 10857.791161; 10840.184495; 10551399999; 0
03.07.2006; 1.313229; 1.317956; 1.313229; 1.250000; 10857.395099; 10839.808113; 9296499999; 0
30.06.2006; 1.242492; 1.336020; 1.242492; 1.240000; 10856.271030; 10838.688115; 7104666666; 0
29.06.2006; 1.256176; 1.278091; 0.000000; 1.200000; 10855.892227; 10838.326837; 9919083331; 0
28.06.2006; 1.205052; 1.165357; 0.000000; 1.225000; 10855.528853; 10837.958045; 9875500000; 0
27.06.2006; 1.058364; 1.076922; 0.000000; 1.000000; 10855.209721; 10837.656999; 9896416667; 0
26.06.2006; 1.233285; 1.305834; 0.000000; 1.000000; 10854.837857; 10837.355961; 10133916666; 0
23.06.2006; 1.276905; 1.346428; 0.000000; 1.000000; 10853.682930; 10836.452923; 9444499999; 0
22.06.2006; 1.337955; 1.328849; 0.000000; 1.340000; 10853.279563; 10836.049581; 10594000000; 0
21.06.2006; 1.338557; 1.338308; 0.000000; 1.330000; 10852.876030; 10835.649264; 10463583333; 0
20.06.2006; 1.332925; 1.316742; 1.332925; 1.320000; 10852.474210; 10835.251971; 10913333333; 0
19.06.2006; 1.264397; 1.259797; 0.000000; 1.170000; 10852.093061; 10834.899837; 14195450001; 0
16.06.2006; 1.157537; 1.160929; 0.000000; 1.200000; 10851.046354; 10833.816455; 10760916667; 0
15.06.2006; 1.144500; 1.144281; 1.144500; 0.800000; 10850.701392; 10833.575709; 12217499998; 0
14.06.2006; 0.877673; 0.805257; 0.000000; 1.000000; 10850.436860; 10833.274785; 10151166667; 0
13.06.2006; 0.864159; 0.851059; 0.862015; 1.000000; 10850.176408; 10832.973869; 5030750000; 0
12.06.2006; 0.925736; 0.991912; 0.925736; 0.700000; 10849.897404; 10832.763232; 7784500000; 0
09.06.2006; 1.036741; 1.150548; 0.000000; 0.800000; 10848.960107; 10832.041096; 9947016668; 0
08.06.2006; 1.175244; 1.168096; 0.000000; 1.050000; 10848.605947; 10831.725171; 10065433332; 0
07.06.2006; 1.151284; 1.136646; 1.151284; 1.250000; 10848.259018; 10831.349082; 8567550000; 0
06.06.2006; 1.132494; 1.107806; 1.132494; 1.070000; 10847.917762; 10831.027160; 11261083335; 0
02.06.2006; 1.057133; 1.043285; 0.000000; 1.090000; 10846.643724; 10829.715561; 10217633331; 0
01.06.2006; 1.147009; 1.144940; 1.147009; 1.090000; 10846.298146; 10829.387671; 11131500003; 0
31.05.2006; 1.113090; 1.058470; 1.113090; 1.050000; 10845.962798; 10829.071823; 17157583334; 0
30.05.2006; 0.960405; 0.948573; 0.960405; 1.050000; 10845.673458; 10828.755984; 9124000000; 0
29.05.2006; 0.986537; 1.052462; 0.986537; 1.150000; 10845.376253; 10828.410076; 11306499997; 0
26.05.2006; 1.085445; 1.123575; 1.085445; 0.800000; 10844.395337; 10827.688230; 13524083333; 0
24.05.2006; 1.051327; 1.019966; 1.051327; 1.100000; 10843.761985; 10827.026578; 11649083332; 0
23.05.2006; 1.107090; 1.116415; 1.107090; 0.900000; 10843.428522; 10826.755909; 11113499999; 0
22.05.2006; 1.134744; 1.170653; 0.000000; 1.150000; 10843.086741; 10826.410065; 9269166666; 0
19.05.2006; 1.026948; 0.987688; 0.000000; 1.000000; 10842.158880; 10825.507939; 11468666666; 0
18.05.2006; 0.919867; 0.879900; 0.000000; 0.900000; 10841.881850; 10825.237308; 9054333333; 0
17.05.2006; 0.779626; 0.665704; 0.000000; 0.800000; 10841.647060; 10824.996753; 8402333334; 0
16.05.2006; 0.710011; 0.836497; 0.000000; 1.120000; 10841.433240; 10824.659986; 6515133333; 0
15.05.2006; 0.617062; 0.553159; 0.617062; 0.900000; 10841.247414; 10824.389376; 4696000000; 0
12.05.2006; 0.579104; 0.604719; 0.000000; 0.600000; 10840.724255; 10823.848184; 6629750000; 0
11.05.2006; 0.709719; 0.934924; 0.000000; 0.400000; 10840.510541; 10823.727920; 3167000000; 0
10.05.2006; 0.892323; 0.982272; 0.892323; 0.400000; 10840.241847; 10823.607658; 8327666666; 0
09.05.2006; 1.063646; 1.094559; 0.000000; 1.000000; 10839.921574; 10823.307011; 6565600000; 0
08.05.2006; 1.126295; 1.154259; 0.000000; 1.300000; 10839.582447; 10822.916183; 7560833334; 0
05.05.2006; 1.058595; 1.095216; 0.000000; 0.900000; 10838.626304; 10822.104525; 8921700001; 0
04.05.2006; 0.968459; 1.029560; 0.968459; 0.950000; 10838.334735; 10821.818949; 9628916667; 0
03.05.2006; 1.223337; 1.250054; 1.223337; 1.000000; 10837.966444; 10821.518351; 12708916667; 0
02.05.2006; 1.270859; 1.285193; 1.270859; 1.250000; 10837.583860; 10821.142617; 10761800000; 0
28.04.2006; 1.187275; 1.175176; 1.187275; 1.205000; 10836.154361; 10819.693980; 10412050000; 0
27.04.2006; 1.097210; 1.117075; 1.097210; 1.150000; 10835.824106; 10819.348362; 7507916666; 0
26.04.2006; 1.105625; 1.113822; 1.105625; 1.090000; 10835.491328; 10819.020786; 6484833335; 0
25.04.2006; 1.131153; 1.139271; 1.131153; 1.125000; 10835.150878; 10818.682702; 9753416666; 0
24.04.2006; 1.101343; 1.091551; 0.000000; 1.100000; 10834.819410; 10818.352141; 11006750000; 0
21.04.2006; 1.128290; 1.109696; 0.000000; 1.125000; 10833.800771; 10817.338016; 12435366665; 0
20.04.2006; 1.135542; 1.126886; 0.000000; 1.080000; 10833.459053; 10817.013506; 12820000001; 0
19.04.2006; 1.109169; 1.082475; 0.000000; 1.110000; 10833.125282; 10816.679992; 11057333334; 0
18.04.2006; 1.065707; 1.031870; 0.000000; 1.250000; 10832.804599; 10816.304426; 10398416664; 0
13.04.2006; 0.999828; 1.044834; 0.000000; 1.120000; 10831.300510; 10814.622151; 10267416666; 0
12.04.2006; 1.074014; 1.063198; 1.074014; 1.050000; 10830.977382; 10814.306734; 12919666668; 0
11.04.2006; 1.042794; 1.033133; 0.000000; 1.150000; 10830.663656; 10813.961288; 8977833334; 0
10.04.2006; 1.012022; 1.021238; 0.000000; 1.000000; 10830.359196; 10813.660909; 10871633333; 0
07.04.2006; 0.992033; 1.012712; 0.000000; 0.900000; 10829.463931; 10812.849945; 9872900000; 0
06.04.2006; 1.024786; 1.007566; 1.024786; 1.150000; 10829.155665; 10812.504546; 12895116667; 0
05.04.2006; 1.026152; 1.031483; 1.026152; 1.030000; 10828.846997; 10812.195197; 12277583332; 0
04.04.2006; 1.029313; 1.015237; 1.029313; 1.090000; 10828.537387; 10811.867838; 12727833335; 0
03.04.2006; 1.021149; 1.049405; 0.000000; 0.950000; 10828.230242; 10811.582532; 11128333332; 0
31.03.2006; 1.052940; 1.083605; 0.000000; 0.950000; 10827.280202; 10810.726683; 4846833333; 0
30.03.2006; 1.041003; 1.028084; 1.041003; 1.025000; 10826.967121; 10810.418886; 10671666665; 0
29.03.2006; 0.957903; 0.980436; 0.957903; 0.965000; 10826.679040; 10810.129114; 9052900000; 0
28.03.2006; 0.961160; 1.009341; 0.961649; 0.920000; 10826.389987; 10809.852862; 11229583333; 0
27.03.2006; 1.021401; 1.038706; 0.000000; 1.025000; 10826.082827; 10809.545090; 12687899998; 0
24.03.2006; 1.057234; 1.056847; 1.057234; 1.020000; 10825.129102; 10808.626357; 14900133333; 0
23.03.2006; 1.047127; 1.053737; 1.047127; 1.070000; 10824.814242; 10808.305110; 14270378570; 0
22.03.2006; 1.019944; 1.012422; 1.019752; 1.040000; 10824.507564; 10807.992879; 10567183334; 0
21.03.2006; 1.039447; 1.021203; 1.039447; 1.050000; 10824.195031; 10807.677655; 12479866665; 0
20.03.2006; 0.996478; 0.979476; 0.996478; 0.960000; 10823.895426; 10807.389458; 11200433334; 0
17.03.2006; 0.591516; 0.842305; 0.000000; 0.350000; 10823.361910; 10807.074252; 8789500000; 0
16.03.2006; 0.948195; 0.964655; 0.000000; 0.900000; 10823.076844; 10806.804082; 11105299999; 0
15.03.2006; 0.947716; 0.937240; 0.000000; 1.050000; 10822.791929; 10806.488893; 8619266668; 0
14.03.2006; 0.734781; 0.664380; 0.000000; 0.850000; 10822.571034; 10806.233746; 8896000001; 0
13.03.2006; 0.546124; 0.560999; 0.000000; 0.500000; 10822.406857; 10806.083662; 10733899998; 0
10.03.2006; 0.508068; 0.538996; 0.000000; 0.850000; 10821.948667; 10805.318285; 7010500000; 0
09.03.2006; 0.649980; 0.737300; 0.000000; 0.550000; 10821.753280; 10805.153206; 8054916664; 0
08.03.2006; 0.732999; 0.790591; 0.000000; 0.400000; 10821.532942; 10805.033150; 7228933335; 0
07.03.2006; 0.784770; 0.806528; 0.000000; 0.650000; 10821.297047; 10804.838063; 10342583329; 0
06.03.2006; 0.791072; 0.792420; 0.000000; 0.800000; 10821.059263; 10804.597961; 8612883334; 0
03.03.2006; 0.674278; 0.709249; 0.000000; 0.750000; 10820.451264; 10803.922716; 10495666667; 0
02.03.2006; 0.857185; 0.849373; 0.857185; 0.900000; 10820.193628; 10803.652625; 11139500000; 0
01.03.2006; 0.819191; 0.882080; 0.000000; 0.695000; 10819.947417; 10803.444059; 9427833331; 0
28.02.2006; 0.895374; 0.943740; 0.895374; 0.900000; 10819.678315; 10803.173980; 8011833334; 0
27.02.2006; 0.898679; 0.894361; 0.000000; 0.905000; 10819.408227; 10802.902407; 9476916668; 0
24.02.2006; 0.809777; 0.823050; 0.000000; 0.807500; 10818.678167; 10802.175511; 7172133332; 0
23.02.2006; 0.812453; 0.839945; 0.812453; 0.700000; 10818.434015; 10801.965473; 7738616666; 0
22.02.2006; 0.838172; 0.866782; 0.000000; 0.785000; 10818.182140; 10801.729935; 7807683332; 0
21.02.2006; 0.885692; 0.897804; 0.885692; 0.920000; 10817.915992; 10801.453898; 7511416664; 0
20.02.2006; 0.929044; 0.924784; 0.929044; 0.950000; 10817.636824; 10801.168867; 10741416666; 0
17.02.2006; 0.912011; 0.928152; 0.912011; 0.920000; 10816.814736; 10800.340841; 8507416666; 0
16.02.2006; 0.947590; 0.911247; 0.000000; 0.935000; 10816.530024; 10800.060339; 6591916666; 0
15.02.2006; 0.868402; 0.843748; 0.868402; 1.010000; 10816.269111; 10799.757346; 10040083333; 0
14.02.2006; 0.852371; 0.858106; 0.000000; 0.850000; 10816.013021; 10799.502358; 8224166667; 0
13.02.2006; 0.837903; 0.822835; 0.000000; 0.870000; 10815.761283; 10799.241376; 10362149999; 0
10.02.2006; 0.825240; 0.825458; 0.000000; 0.830000; 10815.017534; 10798.494480; 8805983335; 0
09.02.2006; 0.797000; 0.816398; 0.797000; 0.735000; 10814.778107; 10798.274015; 8404816665; 0
08.02.2006; 0.832385; 0.847011; 0.000000; 0.790000; 10814.528056; 10798.037058; 9204500001; 0
07.02.2006; 0.827323; 0.834375; 0.000000; 0.750000; 10814.279531; 10797.812104; 8518166669; 0
06.02.2006; 0.821497; 0.821747; 0.000000; 0.820000; 10814.032762; 10797.566159; 9500833332; 0
03.02.2006; 0.803572; 0.792661; 0.000000; 0.720000; 10813.308656; 10796.918344; 12137766665; 0
02.02.2006; 0.794157; 0.797609; 0.000000; 0.720000; 10813.070121; 10796.702410; 10065883333; 0
01.02.2006; 0.809487; 0.821470; 0.000000; 0.730000; 10812.826986; 10796.483481; 9335500000; 0
31.01.2006; 0.828563; 0.814283; 0.000000; 0.840000; 10812.578128; 10796.231569; 10570583334; 0
30.01.2006; 0.799580; 0.793440; 0.000000; 0.850000; 10812.337980; 10795.976664; 11529416667; 0
27.01.2006; 0.790084; 0.787086; 0.000000; 0.785000; 10811.626139; 10795.270473; 12818316666; 0
26.01.2006; 0.774940; 0.769239; 0.000000; 0.785000; 10811.393412; 10795.035081; 9958783336; 0
25.01.2006; 0.785376; 0.779423; 0.000000; 0.790000; 10811.157556; 10794.798195; 9521066665; 0
24.01.2006; 0.757711; 0.758476; 0.757711; 0.730000; 10810.930013; 10794.579305; 7909999998; 0
23.01.2006; 0.743688; 0.749760; 0.743894; 0.735000; 10810.706685; 10794.358920; 9905666665; 0
20.01.2006; 0.787974; 0.779953; 0.000000; 0.765000; 10809.996852; 10793.670823; 9191950000; 0
19.01.2006; 0.749367; 0.742363; 0.749367; 0.730000; 10809.771838; 10793.451956; 8650999996; 0
18.01.2006; 0.726836; 0.712896; 0.000000; 0.710000; 10809.553594; 10793.239089; 12097833332; 0
17.01.2006; 0.693329; 0.660505; 0.000000; 0.600000; 10809.345415; 10793.059205; 12952616666; 0
16.01.2006; 0.693904; 0.680864; 0.000000; 0.680000; 10809.137068; 10792.855340; 13736166664; 0
13.01.2006; 0.715550; 0.695626; 0.000000; 0.700000; 10808.492567; 10792.225793; 11210500001; 0
12.01.2006; 0.407352; 0.446618; 0.407352; 0.330000; 10808.370267; 10792.126865; 7739000000; 0
11.01.2006; 0.432879; 0.396697; 0.000000; 0.520000; 10808.240304; 10791.970981; 5201500000; 0
10.01.2006; 0.570585; 0.686717; 0.570585; 0.420000; 10808.069001; 10791.845076; 3619333334; 0
09.01.2006; 0.723663; 0.751820; 0.723663; 0.830000; 10807.851744; 10791.596270; 6796166667; 0
06.01.2006; 0.747706; 0.746749; 0.747706; 0.700000; 10807.178361; 10790.966797; 10072749999; 0
05.01.2006; 0.740877; 0.741856; 0.000000; 0.730000; 10806.955955; 10790.747985; 8846916665; 0
04.01.2006; 0.732560; 0.730535; 0.000000; 0.725000; 10806.736050; 10790.530676; 9761616664; 0
03.01.2006; 0.724190; 0.717457; 0.000000; 0.730000; 10806.518662; 10790.311872; 11352749998; 0
30.12.2005; 0.609864; 0.460210; 0.000000; 0.850000; 10805.786433; 10789.292883; 5181500000; 0
29.12.2005; 0.463778; 0.301824; 0.000000; 0.400000; 10805.647227; 10789.173003; 4533333333; 0
28.12.2005; 0.430300; 0.549618; 0.430300; 0.250000; 10805.518071; 10789.098079; 7561000000; 0
27.12.2005; 0.535269; 0.675893; 0.535269; 0.100000; 10805.357411; 10789.068109; 4585833333; 0
23.12.2005; 0.688037; 0.692547; 0.000000; 0.670000; 10804.531420; 10788.264983; 9105750003; 0
22.12.2005; 0.712527; 0.699394; 0.000000; 0.690000; 10804.317576; 10788.058212; 10360166667; 0
21.12.2005; 0.706275; 0.695788; 0.000000; 0.700000; 10804.105613; 10787.848448; 8653083333; 0
20.12.2005; 0.550513; 0.499371; 0.550513; 0.597500; 10803.940399; 10787.669403; 11495750000; 0
19.12.2005; 0.116344; 0.121006; 0.116344; 0.100000; 10803.905483; 10787.639437; 5922500000; 0
16.12.2005; 0.147528; 0.153868; 0.147528; 0.100000; 10803.772661; 10787.549541; 4491666667; 0
15.12.2005; 0.306719; 0.360211; 0.000000; 0.150000; 10803.680614; 10787.504593; 4222500000; 0
14.12.2005; 0.424522; 0.475134; 0.424522; 0.400000; 10803.553215; 10787.384733; 5192000000; 0
13.12.2005; 0.504742; 0.545163; 0.000000; 0.450000; 10803.401745; 10787.249892; 5493000000; 0
12.12.2005; 0.572401; 0.584220; 0.000000; 0.250000; 10803.229973; 10787.174981; 5901350000; 0
09.12.2005; 0.415867; 0.407909; 0.415867; 0.500000; 10802.855594; 10786.725534; 5819166666; 0
08.12.2005; 0.438045; 0.460390; 0.438045; 0.250000; 10802.724147; 10786.650627; 5590500000; 0
07.12.2005; 0.379274; 0.476564; 0.000000; 0.500000; 10802.610337; 10786.500814; 4746500000; 0
06.12.2005; 0.522207; 0.607506; 0.522207; 0.350000; 10802.453639; 10786.395946; 8154500000; 0
05.12.2005; 0.695613; 0.730002; 0.000000; 0.700000; 10802.244912; 10786.186215; 7049416668; 0
02.12.2005; 0.707920; 0.717393; 0.707920; 0.660000; 10801.607689; 10785.593007; 8199666666; 0
01.12.2005; 0.673331; 0.665055; 0.673331; 0.700000; 10801.405663; 10785.383291; 9392499997; 0
30.11.2005; 0.684040; 0.670105; 0.000000; 0.660000; 10801.200428; 10785.185563; 11280000001; 0
29.11.2005; 0.643888; 0.635576; 0.000000; 0.670000; 10801.007244; 10784.984842; 9338133328; 0
28.11.2005; 0.635988; 0.639000; 0.000000; 0.695000; 10800.816433; 10784.776636; 11812249995; 0
25.11.2005; 0.593012; 0.611362; 0.000000; 0.580000; 10800.282708; 10784.255397; 12351499999; 0
24.11.2005; 0.616337; 0.616927; 0.616337; 0.650000; 10800.097805; 10784.060685; 8040416665; 0
23.11.2005; 0.631610; 0.628322; 0.000000; 0.680000; 10799.908324; 10783.856990; 8329366667; 0
22.11.2005; 0.634269; 0.631107; 0.000000; 0.670000; 10799.718048; 10783.656294; 9458083333; 0
21.11.2005; 0.642153; 0.619346; 0.642153; 0.590000; 10799.525411; 10783.479565; 10510166666; 0
18.11.2005; 0.623597; 0.633152; 0.000000; 0.650000; 10798.964228; 10782.895491; 8373666667; 0
17.11.2005; 0.643498; 0.669189; 0.000000; 0.530000; 10798.771201; 10782.736745; 8134083332; 0
16.11.2005; 0.643461; 0.641085; 0.000000; 0.680000; 10798.578188; 10782.533075; 5906250000; 0
15.11.2005; 0.599182; 0.586726; 0.000000; 0.600000; 10798.398460; 10782.353369; 9480666666; 0
14.11.2005; 0.562724; 0.555284; 0.000000; 0.605000; 10798.229670; 10782.172169; 7674249999; 0
11.11.2005; 0.573955; 0.583336; 0.573955; 0.550000; 10797.713220; 10781.678009; 9873833334; 0
10.11.2005; 0.617539; 0.619238; 0.617539; 0.610000; 10797.528001; 10781.495323; 7600666668; 0
09.11.2005; 0.622812; 0.629981; 0.000000; 0.680000; 10797.341203; 10781.291676; 6725599998; 0
08.11.2005; 0.632393; 0.642845; 0.632393; 0.630000; 10797.151535; 10781.103007; 5986749998; 0
07.11.2005; 0.636845; 0.640295; 0.000000; 0.670000; 10796.960535; 10780.902362; 9032500001; 0
04.11.2005; 0.636370; 0.640331; 0.636370; 0.640000; 10796.387994; 10780.327411; 8109050000; 0
03.11.2005; 0.644087; 0.647177; 0.644087; 0.670000; 10796.194836; 10780.126781; 9457166667; 0
02.11.2005; 0.639179; 0.636983; 0.639179; 0.620000; 10796.003153; 10779.941126; 11172866666; 0
01.11.2005; 0.657170; 0.650919; 0.000000; 0.700000; 10795.806079; 10779.731520; 9309649996; 0
31.10.2005; 0.673334; 0.662986; 0.673334; 0.680000; 10795.604161; 10779.527907; 11981083330; 0
28.10.2005; 0.624800; 0.626630; 0.624800; 0.570000; 10795.042099; 10779.015904; 9937783331; 0
27.10.2005; 0.630327; 0.627112; 0.000000; 0.500000; 10794.853091; 10778.866198; 10049916667; 0
26.10.2005; 0.628617; 0.635583; 0.628617; 0.615000; 10794.664599; 10778.682062; 8076300000; 0
25.10.2005; 0.629358; 0.638404; 0.629358; 0.645000; 10794.475888; 10778.488947; 7338083334; 0
24.10.2005; 0.642725; 0.646805; 0.000000; 0.720000; 10794.283173; 10778.273382; 6573266667; 0
21.10.2005; 0.635775; 0.634512; 0.635775; 0.650000; 10793.711309; 10777.689590; 8715749998; 0
20.10.2005; 0.638189; 0.626636; 0.000000; 0.650000; 10793.519967; 10777.494996; 9532916665; 0
19.10.2005; 0.273047; 0.305188; 0.000000; 0.250000; 10793.438103; 10777.420153; 5894500000; 0
18.10.2005; 0.421686; 0.579891; 0.421686; 0.200000; 10793.311676; 10777.360279; 5682000000; 0
17.10.2005; 0.593451; 0.664939; 0.593451; 0.500000; 10793.133754; 10777.210596; 5527666668; 0
14.10.2005; 0.664768; 0.687900; 0.000000; 0.680000; 10792.535876; 10776.599922; 8383999999; 0
13.10.2005; 0.685411; 0.700929; 0.000000; 0.650000; 10792.330399; 10776.405348; 8417000001; 0
12.10.2005; 0.701034; 0.713113; 0.701034; 0.650000; 10792.120242; 10776.210778; 5639666664; 0
11.10.2005; 0.697661; 0.699467; 0.697661; 0.690000; 10791.911100; 10776.004238; 8711583332; 0
10.10.2005; 0.695842; 0.694725; 0.695842; 0.600000; 10791.702508; 10775.824641; 8030266666; 0
07.10.2005; 0.692921; 0.696892; 0.692921; 0.710000; 10791.079394; 10775.187109; 8691247617; 0
06.10.2005; 0.702773; 0.712968; 0.702773; 0.677500; 10790.868740; 10774.984330; 7746883333; 0
05.10.2005; 0.732612; 0.725998; 0.732612; 0.730000; 10790.649147; 10774.765842; 9107983334; 0
04.10.2005; 0.705321; 0.706883; 0.705321; 0.750000; 10790.437738; 10774.541372; 8786333329; 0
03.10.2005; 0.673322; 0.680145; 0.673322; 0.650000; 10790.235924; 10774.346835; 7682649997; 0
30.09.2005; 0.674366; 0.674409; 0.000000; 0.690000; 10789.629577; 10773.727346; 6357500000; 0
29.09.2005; 0.631849; 0.637492; 0.631849; 0.600000; 10789.440208; 10773.547787; 8163100000; 0
28.09.2005; 0.636491; 0.638771; 0.636491; 0.630000; 10789.249451; 10773.359253; 8725099998; 0
27.09.2005; 0.630605; 0.631893; 0.000000; 0.620000; 10789.060461; 10773.173715; 9569916666; 0
26.09.2005; 0.624477; 0.616904; 0.624477; 0.670000; 10788.873311; 10772.973218; 6603499999; 0
23.09.2005; 0.635387; 0.636866; 0.000000; 0.665000; 10788.302082; 10772.376249; 8788433334; 0
22.09.2005; 0.631185; 0.638772; 0.000000; 0.615000; 10788.112935; 10772.192224; 9886933333; 0
21.09.2005; 0.631219; 0.631342; 0.000000; 0.695000; 10787.923781; 10771.984265; 8763983331; 0
20.09.2005; 0.628887; 0.635871; 0.000000; 0.650000; 10787.735329; 10771.789774; 7903249999; 0
19.09.2005; 0.638310; 0.635151; 0.000000; 0.630000; 10787.544057; 10771.601271; 6408933333; 0
16.09.2005; 0.602839; 0.608726; 0.602839; 0.655000; 10787.002155; 10771.013353; 7825166664; 0
15.09.2005; 0.608688; 0.624484; 0.608688; 0.640000; 10786.819771; 10770.821872; 8160083332; 0
14.09.2005; 0.602524; 0.590439; 0.602524; 0.610000; 10786.639237; 10770.639369; 9958416667; 0
13.09.2005; 0.587005; 0.622527; 0.587005; 0.585000; 10786.463356; 10770.464349; 6205716667; 0
12.09.2005; 0.635290; 0.647317; 0.635290; 0.660000; 10786.273011; 10770.266894; 5655916665; 0
09.09.2005; 0.632638; 0.641459; 0.000000; 0.660000; 10785.704390; 10769.674562; 7100083332; 0
08.09.2005; 0.629880; 0.613022; 0.629880; 0.630000; 10785.515679; 10769.486096; 8686583331; 0
07.09.2005; 0.613960; 0.605065; 0.613960; 0.630000; 10785.331741; 10769.297633; 9696883333; 0
06.09.2005; 0.593728; 0.610836; 0.593728; 0.580000; 10785.153867; 10769.124130; 8917649996; 0
05.09.2005; 0.622301; 0.629020; 0.622301; 0.610000; 10784.967437; 10768.941656; 8367566664; 0
02.09.2005; 0.632119; 0.620568; 0.000000; 0.620000; 10784.399352; 10768.385289; 10470733329; 0
01.09.2005; 0.647201; 0.641461; 0.000000; 0.650000; 10784.205476; 10768.190863; 10195249997; 0
31.08.2005; 0.677405; 0.679983; 0.677405; 0.670000; 10784.002556; 10767.990459; 9378083333; 0
30.08.2005; 0.652866; 0.665216; 0.000000; 0.680000; 10783.806990; 10767.787067; 11510500002; 0
29.08.2005; 0.646429; 0.650704; 0.646429; 0.720000; 10783.613356; 10767.571716; 8686416666; 0
26.08.2005; 0.620267; 0.620963; 0.620267; 0.650000; 10783.055992; 10766.988504; 11424333332; 0
25.08.2005; 0.631286; 0.638140; 0.000000; 0.620000; 10782.866907; 10766.803076; 8870549997; 0
24.08.2005; 0.667225; 0.661987; 0.000000; 0.600000; 10782.667061; 10766.623632; 10135250000; 0
23.08.2005; 0.631819; 0.641789; 0.631819; 0.640000; 10782.477823; 10766.432229; 7508516666; 0
22.08.2005; 0.655165; 0.654091; 0.000000; 0.700000; 10782.281596; 10766.222886; 9172566666; 0
19.08.2005; 0.587817; 0.608522; 0.000000; 0.350000; 10781.753455; 10765.908880; 4748250000; 0
18.08.2005; 0.627770; 0.622943; 0.000000; 0.600000; 10781.565445; 10765.729451; 7941633332; 0
17.08.2005; 0.638606; 0.653853; 0.638606; 0.580000; 10781.374194; 10765.556006; 7104416666; 0
16.08.2005; 0.651474; 0.659795; 0.000000; 0.730000; 10781.179092; 10765.337709; 7258666666; 0
15.08.2005; 0.638011; 0.590493; 0.000000; 0.750000; 10780.988026; 10765.113436; 9331500000; 0
12.08.2005; 0.531775; 0.567500; 0.531775; 0.540000; 10780.510292; 10764.629028; 6783000002; 0
11.08.2005; 0.566901; 0.619352; 0.566901; 0.525000; 10780.340531; 10764.472046; 5815666665; 0
10.08.2005; 0.641861; 0.636366; 0.000000; 0.650000; 10780.148327; 10764.277691; 5163083333; 0
09.08.2005; 0.643107; 0.643836; 0.643107; 0.700000; 10779.955753; 10764.068390; 7498666665; 0
08.08.2005; 0.656505; 0.662099; 0.000000; 0.680000; 10779.759171; 10763.865073; 8604166666; 0
05.08.2005; 0.673331; 0.675047; 0.000000; 0.705000; 10779.154343; 10763.232733; 7988000003; 0
04.08.2005; 0.686891; 0.690340; 0.686891; 0.700000; 10778.948677; 10763.023452; 8402333334; 0
03.08.2005; 0.681650; 0.685409; 0.000000; 0.670000; 10778.744584; 10762.823144; 9841666666; 0
02.08.2005; 0.698199; 0.700119; 0.698199; 0.700000; 10778.535541; 10762.613871; 10015166669; 0
29.07.2005; 0.678098; 0.669282; 0.000000; 0.680000; 10777.723502; 10761.800757; 9031916666; 0
28.07.2005; 0.649290; 0.654864; 0.000000; 0.705000; 10777.529120; 10761.590009; 8559166666; 0
27.07.2005; 0.650893; 0.670893; 0.000000; 0.600000; 10777.334262; 10761.410652; 6304833333; 0
26.07.2005; 0.656456; 0.649240; 0.000000; 0.650000; 10777.137742; 10761.216352; 8736833329; 0
25.07.2005; 0.650428; 0.653087; 0.650428; 0.640000; 10776.943030; 10761.025045; 10945500000; 0
22.07.2005; 0.611262; 0.623654; 0.000000; 0.580000; 10776.394097; 10760.504954; 6241966667; 0
21.07.2005; 0.617581; 0.614576; 0.617581; 0.600000; 10776.209231; 10760.325615; 7647583331; 0
20.07.2005; 0.637388; 0.644652; 0.000000; 0.600000; 10776.018439; 10760.146279; 5499416666; 0
19.07.2005; 0.325118; 0.436021; 0.325118; 0.200000; 10775.921121; 10760.086501; 4923500000; 0
18.07.2005; 0.546480; 0.599779; 0.546480; 0.375000; 10775.757545; 10759.974418; 4934000000; 0
15.07.2005; 0.567560; 0.621680; 0.567560; 0.250000; 10775.247912; 10759.750257; 4491833333; 0
14.07.2005; 0.717407; 0.710859; 0.717407; 0.720000; 10775.033187; 10759.535066; 7474000002; 0
13.07.2005; 0.709924; 0.713948; 0.000000; 0.720000; 10774.820706; 10759.319880; 10282416666; 0
12.07.2005; 0.707073; 0.706011; 0.000000; 0.680000; 10774.609083; 10759.116652; 11337333330; 0
11.07.2005; 0.716331; 0.718932; 0.000000; 0.700000; 10774.394693; 10758.907451; 11273166666; 0
08.07.2005; 0.687430; 0.708694; 0.687430; 0.550000; 10773.777508; 10758.414357; 10569066668; 0
07.07.2005; 0.670053; 0.703559; 0.670053; 0.675000; 10773.576984; 10758.212641; 12858916667; 0
06.07.2005; 0.695605; 0.707801; 0.000000; 0.610000; 10773.368817; 10758.030352; 9513499995; 0
05.07.2005; 0.675051; 0.673591; 0.000000; 0.670000; 10773.166805; 10757.830137; 9495133332; 0
04.07.2005; 0.643105; 0.637656; 0.643105; 0.660000; 10772.974356; 10757.632914; 6603499998; 0
01.07.2005; 0.624217; 0.606724; 0.000000; 0.630000; 10772.413996; 10757.068168; 8651500000; 0
30.06.2005; 0.631008; 0.632767; 0.000000; 0.650000; 10772.225180; 10756.873947; 8482950001; 0
