startDate,endDate,value
2022-01-24,2022-07-04,-0.6525
2022-01-24,2022-07-05,-0.6497
2022-01-24,2022-07-06,-0.6470
2022-01-24,2022-07-07,-0.6443
2022-01-24,2022-07-08,-0.6417
2022-01-24,2022-07-09,-0.6391
2022-01-24,2022-07-10,-0.6366
2022-01-24,2022-07-11,-0.6340
2022-01-24,2022-07-12,-0.6315
2022-01-24,2022-07-13,-0.6290
2022-01-24,2022-07-14,-0.6266
2022-01-24,2022-07-15,-0.6241
2022-01-24,2022-07-16,-0.6217
2022-01-24,2022-07-17,-0.6194
2022-01-24,2022-07-18,-0.6170
2022-01-24,2022-07-19,-0.6147
2022-01-24,2022-07-20,-0.6124
2022-01-24,2022-07-21,-0.6102
2022-01-24,2022-07-22,-0.6080
2022-01-24,2022-07-23,-0.6057
2022-01-25,2022-01-26,-0.7131
2022-01-25,2022-01-27,-0.7128
2022-01-25,2022-01-28,-0.7125
2022-01-25,2022-01-29,-0.7124
2022-01-25,2022-01-30,-0.7123
2022-01-25,2022-01-31,-0.7123
2022-01-25,2022-02-01,-0.7101
2022-01-25,2022-02-02,-0.7101
2022-01-25,2022-02-03,-0.7102
2022-01-25,2022-02-04,-0.7105
2022-01-25,2022-02-05,-0.7107
2022-01-25,2022-02-06,-0.7109
2022-01-25,2022-02-07,-0.7110
2022-01-25,2022-02-08,-0.7112
2022-01-25,2022-02-09,-0.7114
2022-01-25,2022-02-10,-0.7117
2022-01-25,2022-02-11,-0.7119
2022-01-25,2022-02-12,-0.7121
2022-01-25,2022-02-13,-0.7123
2022-01-25,2022-02-14,-0.7125
2022-01-25,2022-02-15,-0.7125
2022-01-25,2022-02-16,-0.7127
2022-01-25,2022-02-17,-0.7128
2022-01-25,2022-02-18,-0.7130
2022-01-25,2022-02-19,-0.7131
2022-01-25,2022-02-20,-0.7132
2022-01-25,2022-02-21,-0.7133
2022-01-25,2022-02-22,-0.7134
2022-01-25,2022-02-23,-0.7135
2022-01-25,2022-02-24,-0.7136
2022-01-25,2022-02-25,-0.7138
2022-01-25,2022-02-26,-0.7138
2022-01-25,2022-02-27,-0.7139
2022-01-25,2022-02-28,-0.7140
2022-01-25,2022-03-01,-0.7135
2022-01-25,2022-03-02,-0.7134
2022-01-25,2022-03-03,-0.7135
2022-01-25,2022-03-04,-0.7136
2022-01-25,2022-03-05,-0.7136
2022-01-25,2022-03-06,-0.7137
2022-01-25,2022-03-07,-0.7137
2022-01-25,2022-03-08,-0.7138
2022-01-25,2022-03-09,-0.7137
2022-01-25,2022-03-10,-0.7137
2022-01-25,2022-03-11,-0.7135
2022-01-25,2022-03-12,-0.7134
2022-01-25,2022-03-13,-0.7133
2022-01-25,2022-03-14,-0.7132
2022-01-25,2022-03-15,-0.7129
2022-01-25,2022-03-16,-0.7125
2022-01-25,2022-03-17,-0.7121
2022-01-25,2022-03-18,-0.7115
2022-01-25,2022-03-19,-0.7110
2022-01-25,2022-03-20,-0.7105
2022-01-25,2022-03-21,-0.7101
2022-01-25,2022-03-22,-0.7098
2022-01-25,2022-03-23,-0.7094
2022-01-25,2022-03-24,-0.7091
2022-01-25,2022-03-25,-0.7089
2022-01-25,2022-03-26,-0.7088
2022-01-25,2022-03-27,-0.7086
2022-01-25,2022-03-28,-0.7085
2022-01-25,2022-03-29,-0.7083
2022-01-25,2022-03-30,-0.7082
2022-01-25,2022-03-31,-0.7081
2022-01-25,2022-04-01,-0.7080
2022-01-25,2022-04-02,-0.7079
2022-01-25,2022-04-03,-0.7078
2022-01-25,2022-04-04,-0.7077
2022-01-25,2022-04-05,-0.7077
2022-01-25,2022-04-06,-0.7077
2022-01-25,2022-04-07,-0.7077
2022-01-25,2022-04-08,-0.7077
2022-01-25,2022-04-09,-0.7077
2022-01-25,2022-04-10,-0.7077
2022-01-25,2022-04-11,-0.7077
2022-01-25,2022-04-12,-0.7076
2022-01-25,2022-04-13,-0.7076
2022-01-25,2022-04-14,-0.7076
2022-01-25,2022-04-15,-0.7076
2022-01-25,2022-04-16,-0.7076
2022-01-25,2022-04-17,-0.7077
2022-01-25,2022-04-18,-0.7077
2022-01-25,2022-04-19,-0.7077
2022-01-25,2022-04-20,-0.7077
2022-01-25,2022-04-21,-0.7077
2022-01-25,2022-04-22,-0.7077
2022-01-25,2022-04-23,-0.7077
2022-01-25,2022-04-24,-0.7077
2022-01-25,2022-04-25,-0.7077
2022-01-25,2022-04-26,-0.7077
2022-01-25,2022-04-27,-0.7077
2022-01-25,2022-04-28,-0.7076
2022-01-25,2022-04-29,-0.7076
2022-01-25,2022-04-30,-0.7075
2022-01-25,2022-05-01,-0.7075
2022-01-25,2022-05-02,-0.7074
2022-01-25,2022-05-03,-0.7073
2022-01-25,2022-05-04,-0.7073
2022-01-25,2022-05-05,-0.7073
2022-01-25,2022-05-06,-0.7072
2022-01-25,2022-05-07,-0.7072
2022-01-25,2022-05-08,-0.7072
2022-01-25,2022-05-09,-0.7072
2022-01-25,2022-05-10,-0.7072
2022-01-25,2022-05-11,-0.7072
2022-01-25,2022-05-12,-0.7072
2022-01-25,2022-05-13,-0.7072
2022-01-25,2022-05-14,-0.7072
2022-01-25,2022-05-15,-0.7072
2022-01-25,2022-05-16,-0.7072
2022-01-25,2022-05-17,-0.7072
2022-01-25,2022-05-18,-0.7072
2022-01-25,2022-05-19,-0.7073
2022-01-25,2022-05-20,-0.7073
2022-01-25,2022-05-21,-0.7073
2022-01-25,2022-05-22,-0.7073
2022-01-25,2022-05-23,-0.7073
2022-01-25,2022-05-24,-0.7073
2022-01-25,2022-05-25,-0.7073
2022-01-25,2022-05-26,-0.7073
2022-01-25,2022-05-27,-0.7073
2022-01-25,2022-05-28,-0.7073
2022-01-25,2022-05-29,-0.7073
2022-01-25,2022-05-30,-0.7073
2022-01-25,2022-05-31,-0.7073
2022-01-25,2022-06-01,-0.7072
2022-01-25,2022-06-02,-0.7072
2022-01-25,2022-06-03,-0.7072
2022-01-25,2022-06-04,-0.7072
2022-01-25,2022-06-05,-0.7072
2022-01-25,2022-06-06,-0.7072
2022-01-25,2022-06-07,-0.7072
2022-01-25,2022-06-08,-0.7072
2022-01-25,2022-06-09,-0.7072
2022-01-25,2022-06-10,-0.7072
2022-01-25,2022-06-11,-0.7071
2022-01-25,2022-06-12,-0.7071
2022-01-25,2022-06-13,-0.7071
2022-01-25,2022-06-14,-0.7071
2022-01-25,2022-06-15,-0.7071
2022-01-25,2022-06-16,-0.7070
2022-01-25,2022-06-17,-0.7055
2022-01-25,2022-06-18,-0.7021
2022-01-25,2022-06-19,-0.6987
2022-01-25,2022-06-20,-0.6953
2022-01-25,2022-06-21,-0.6920
2022-01-25,2022-06-22,-0.6888
2022-01-25,2022-06-23,-0.6854
2022-01-25,2022-06-24,-0.6822
2022-01-25,2022-06-25,-0.6790
2022-01-25,2022-06-26,-0.6758
2022-01-25,2022-06-27,-0.6727
2022-01-25,2022-06-28,-0.6697
2022-01-25,2022-06-29,-0.6666
2022-01-25,2022-06-30,-0.6636
2022-01-25,2022-07-01,-0.6606
2022-01-25,2022-07-02,-0.6578
2022-01-25,2022-07-03,-0.6549
2022-01-25,2022-07-04,-0.6521
2022-01-25,2022-07-05,-0.6493
2022-01-25,2022-07-06,-0.6466
2022-01-25,2022-07-07,-0.6439
2022-01-25,2022-07-08,-0.6413
2022-01-25,2022-07-09,-0.6387
2022-01-25,2022-07-10,-0.6361
2022-01-25,2022-07-11,-0.6336
2022-01-25,2022-07-12,-0.6310
2022-01-25,2022-07-13,-0.6285
2022-01-25,2022-07-14,-0.6261
2022-01-25,2022-07-15,-0.6236
2022-01-25,2022-07-16,-0.6212
2022-01-25,2022-07-17,-0.6189
2022-01-25,2022-07-18,-0.6165
2022-01-25,2022-07-19,-0.6142
2022-01-25,2022-07-20,-0.6119
2022-01-25,2022-07-21,-0.6096
2022-01-25,2022-07-22,-0.6074
2022-01-25,2022-07-23,-0.6051
2022-01-26,2022-01-27,-0.7125
2022-01-26,2022-01-28,-0.7122
2022-01-26,2022-01-29,-0.7122
2022-01-26,2022-01-30,-0.7122
2022-01-26,2022-01-31,-0.7121
2022-01-26,2022-02-01,-0.7096
2022-01-26,2022-02-02,-0.7097
2022-01-26,2022-02-03,-0.7099
2022-01-26,2022-02-04,-0.7102
2022-01-26,2022-02-05,-0.7104
2022-01-26,2022-02-06,-0.7107
2022-01-26,2022-02-07,-0.7108
2022-01-26,2022-02-08,-0.7111
2022-01-26,2022-02-09,-0.7113
2022-01-26,2022-02-10,-0.7116
2022-01-26,2022-02-11,-0.7118
2022-01-26,2022-02-12,-0.7121
2022-01-26,2022-02-13,-0.7123
2022-01-26,2022-02-14,-0.7125
2022-01-26,2022-02-15,-0.7125
2022-01-26,2022-02-16,-0.7127
2022-01-26,2022-02-17,-0.7128
2022-01-26,2022-02-18,-0.7130
2022-01-26,2022-02-19,-0.7131
2022-01-26,2022-02-20,-0.7132
2022-01-26,2022-02-21,-0.7134
2022-01-26,2022-02-22,-0.7135
2022-01-26,2022-02-23,-0.7136
2022-01-26,2022-02-24,-0.7137
2022-01-26,2022-02-25,-0.7138
2022-01-26,2022-02-26,-0.7139
2022-01-26,2022-02-27,-0.7139
2022-01-26,2022-02-28,-0.7140
2022-01-26,2022-03-01,-0.7135
2022-01-26,2022-03-02,-0.7135
2022-01-26,2022-03-03,-0.7135
2022-01-26,2022-03-04,-0.7136
2022-01-26,2022-03-05,-0.7137
2022-01-26,2022-03-06,-0.7137
2022-01-26,2022-03-07,-0.7138
2022-01-26,2022-03-08,-0.7138
2022-01-26,2022-03-09,-0.7138
2022-01-26,2022-03-10,-0.7138
2022-01-26,2022-03-11,-0.7135
2022-01-26,2022-03-12,-0.7134
2022-01-26,2022-03-13,-0.7133
2022-01-26,2022-03-14,-0.7132
2022-01-26,2022-03-15,-0.7129
2022-01-26,2022-03-16,-0.7125
2022-01-26,2022-03-17,-0.7120
2022-01-26,2022-03-18,-0.7114
2022-01-26,2022-03-19,-0.7110
2022-01-26,2022-03-20,-0.7105
2022-01-26,2022-03-21,-0.7101
2022-01-26,2022-03-22,-0.7097
2022-01-26,2022-03-23,-0.7094
2022-01-26,2022-03-24,-0.7091
2022-01-26,2022-03-25,-0.7089
2022-01-26,2022-03-26,-0.7087
2022-01-26,2022-03-27,-0.7086
2022-01-26,2022-03-28,-0.7084
2022-01-26,2022-03-29,-0.7083
2022-01-26,2022-03-30,-0.7081
2022-01-26,2022-03-31,-0.7080
2022-01-26,2022-04-01,-0.7079
2022-01-26,2022-04-02,-0.7078
2022-01-26,2022-04-03,-0.7077
2022-01-26,2022-04-04,-0.7077
2022-01-26,2022-04-05,-0.7076
2022-01-26,2022-04-06,-0.7076
2022-01-26,2022-04-07,-0.7076
2022-01-26,2022-04-08,-0.7076
2022-01-26,2022-04-09,-0.7076
2022-01-26,2022-04-10,-0.7076
2022-01-26,2022-04-11,-0.7076
2022-01-26,2022-04-12,-0.7076
2022-01-26,2022-04-13,-0.7076
2022-01-26,2022-04-14,-0.7076
2022-01-26,2022-04-15,-0.7076
2022-01-26,2022-04-16,-0.7076
2022-01-26,2022-04-17,-0.7076
2022-01-26,2022-04-18,-0.7076
2022-01-26,2022-04-19,-0.7076
2022-01-26,2022-04-20,-0.7076
2022-01-26,2022-04-21,-0.7076
2022-01-26,2022-04-22,-0.7076
2022-01-26,2022-04-23,-0.7076
2022-01-26,2022-04-24,-0.7076
2022-01-26,2022-04-25,-0.7076
2022-01-26,2022-04-26,-0.7076
2022-01-26,2022-04-27,-0.7076
2022-01-26,2022-04-28,-0.7076
2022-01-26,2022-04-29,-0.7076
2022-01-26,2022-04-30,-0.7075
2022-01-26,2022-05-01,-0.7074
2022-01-26,2022-05-02,-0.7074
2022-01-26,2022-05-03,-0.7073
2022-01-26,2022-05-04,-0.7072
2022-01-26,2022-05-05,-0.7072
2022-01-26,2022-05-06,-0.7072
2022-01-26,2022-05-07,-0.7072
2022-01-26,2022-05-08,-0.7072
2022-01-26,2022-05-09,-0.7072
2022-01-26,2022-05-10,-0.7071
2022-01-26,2022-05-11,-0.7072
2022-01-26,2022-05-12,-0.7072
2022-01-26,2022-05-13,-0.7072
2022-01-26,2022-05-14,-0.7072
2022-01-26,2022-05-15,-0.7072
2022-01-26,2022-05-16,-0.7072
2022-01-26,2022-05-17,-0.7072
2022-01-26,2022-05-18,-0.7072
2022-01-26,2022-05-19,-0.7072
2022-01-26,2022-05-20,-0.7072
2022-01-26,2022-05-21,-0.7072
2022-01-26,2022-05-22,-0.7072
2022-01-26,2022-05-23,-0.7073
2022-01-26,2022-05-24,-0.7073
2022-01-26,2022-05-25,-0.7073
2022-01-26,2022-05-26,-0.7073
2022-01-26,2022-05-27,-0.7073
2022-01-26,2022-05-28,-0.7073
2022-01-26,2022-05-29,-0.7073
2022-01-26,2022-05-30,-0.7073
2022-01-26,2022-05-31,-0.7073
2022-01-26,2022-06-01,-0.7071
2022-01-26,2022-06-02,-0.7071
2022-01-26,2022-06-03,-0.7071
2022-01-26,2022-06-04,-0.7071
2022-01-26,2022-06-05,-0.7071
2022-01-26,2022-06-06,-0.7071
2022-01-26,2022-06-07,-0.7071
2022-01-26,2022-06-08,-0.7071
2022-01-26,2022-06-09,-0.7071
2022-01-26,2022-06-10,-0.7071
2022-01-26,2022-06-11,-0.7071
2022-01-26,2022-06-12,-0.7071
2022-01-26,2022-06-13,-0.7071
2022-01-26,2022-06-14,-0.7071
2022-01-26,2022-06-15,-0.7070
2022-01-26,2022-06-16,-0.7070
2022-01-26,2022-06-17,-0.7055
2022-01-26,2022-06-18,-0.7020
2022-01-26,2022-06-19,-0.6986
2022-01-26,2022-06-20,-0.6952
2022-01-26,2022-06-21,-0.6919
2022-01-26,2022-06-22,-0.6886
2022-01-26,2022-06-23,-0.6853
2022-01-26,2022-06-24,-0.6820
2022-01-26,2022-06-25,-0.6788
2022-01-26,2022-06-26,-0.6756
2022-01-26,2022-06-27,-0.6725
2022-01-26,2022-06-28,-0.6694
2022-01-26,2022-06-29,-0.6663
2022-01-26,2022-06-30,-0.6633
2022-01-26,2022-07-01,-0.6603
2022-01-26,2022-07-02,-0.6574
2022-01-26,2022-07-03,-0.6545
2022-01-26,2022-07-04,-0.6517
2022-01-26,2022-07-05,-0.6489
2022-01-26,2022-07-06,-0.6462
2022-01-26,2022-07-07,-0.6435
2022-01-26,2022-07-08,-0.6409
2022-01-26,2022-07-09,-0.6382
2022-01-26,2022-07-10,-0.6357
2022-01-26,2022-07-11,-0.6331
2022-01-26,2022-07-12,-0.6306
2022-01-26,2022-07-13,-0.6280
2022-01-26,2022-07-14,-0.6256
2022-01-26,2022-07-15,-0.6231
2022-01-26,2022-07-16,-0.6207
2022-01-26,2022-07-17,-0.6183
2022-01-26,2022-07-18,-0.6160
2022-01-26,2022-07-19,-0.6136
2022-01-26,2022-07-20,-0.6113
2022-01-26,2022-07-21,-0.6091
2022-01-26,2022-07-22,-0.6068
2022-01-26,2022-07-23,-0.6045
2022-01-27,2022-01-28,-0.7120
2022-01-27,2022-01-29,-0.7120
2022-01-27,2022-01-30,-0.7121
2022-01-27,2022-01-31,-0.7121
2022-01-27,2022-02-01,-0.7090
2022-01-27,2022-02-02,-0.7092
2022-01-27,2022-02-03,-0.7095
2022-01-27,2022-02-04,-0.7099
2022-01-27,2022-02-05,-0.7102
2022-01-27,2022-02-06,-0.7105
2022-01-27,2022-02-07,-0.7107
2022-01-27,2022-02-08,-0.7110
2022-01-27,2022-02-09,-0.7112
2022-01-27,2022-02-10,-0.7115
2022-01-27,2022-02-11,-0.7118
2022-01-27,2022-02-12,-0.7121
2022-01-27,2022-02-13,-0.7123
2022-01-27,2022-02-14,-0.7125
2022-01-27,2022-02-15,-0.7125
2022-01-27,2022-02-16,-0.7127
2022-01-27,2022-02-17,-0.7129
2022-01-27,2022-02-18,-0.7130
2022-01-27,2022-02-19,-0.7132
2022-01-27,2022-02-20,-0.7133
2022-01-27,2022-02-21,-0.7134
2022-01-27,2022-02-22,-0.7135
2022-01-27,2022-02-23,-0.7136
2022-01-27,2022-02-24,-0.7137
2022-01-27,2022-02-25,-0.7139
2022-01-27,2022-02-26,-0.7139
2022-01-27,2022-02-27,-0.7140
2022-01-27,2022-02-28,-0.7141
2022-01-27,2022-03-01,-0.7136
2022-01-27,2022-03-02,-0.7135
2022-01-27,2022-03-03,-0.7136
2022-01-27,2022-03-04,-0.7136
2022-01-27,2022-03-05,-0.7137
2022-01-27,2022-03-06,-0.7137
2022-01-27,2022-03-07,-0.7138
2022-01-27,2022-03-08,-0.7138
2022-01-27,2022-03-09,-0.7138
2022-01-27,2022-03-10,-0.7138
2022-01-27,2022-03-11,-0.7136
2022-01-27,2022-03-12,-0.7134
2022-01-27,2022-03-13,-0.7133
2022-01-27,2022-03-14,-0.7132
2022-01-27,2022-03-15,-0.7129
2022-01-27,2022-03-16,-0.7126
2022-01-27,2022-03-17,-0.7121
2022-01-27,2022-03-18,-0.7114
2022-01-27,2022-03-19,-0.7109
2022-01-27,2022-03-20,-0.7105
2022-01-27,2022-03-21,-0.7100
2022-01-27,2022-03-22,-0.7097
2022-01-27,2022-03-23,-0.7093
2022-01-27,2022-03-24,-0.7090
2022-01-27,2022-03-25,-0.7088
2022-01-27,2022-03-26,-0.7087
2022-01-27,2022-03-27,-0.7085
2022-01-27,2022-03-28,-0.7084
2022-01-27,2022-03-29,-0.7082
2022-01-27,2022-03-30,-0.7081
2022-01-27,2022-03-31,-0.7080
2022-01-27,2022-04-01,-0.7078
2022-01-27,2022-04-02,-0.7078
2022-01-27,2022-04-03,-0.7077
2022-01-27,2022-04-04,-0.7076
2022-01-27,2022-04-05,-0.7076
2022-01-27,2022-04-06,-0.7076
2022-01-27,2022-04-07,-0.7076
2022-01-27,2022-04-08,-0.7076
2022-01-27,2022-04-09,-0.7075
2022-01-27,2022-04-10,-0.7075
2022-01-27,2022-04-11,-0.7075
2022-01-27,2022-04-12,-0.7075
2022-01-27,2022-04-13,-0.7075
2022-01-27,2022-04-14,-0.7075
2022-01-27,2022-04-15,-0.7075
2022-01-27,2022-04-16,-0.7075
2022-01-27,2022-04-17,-0.7076
2022-01-27,2022-04-18,-0.7076
2022-01-27,2022-04-19,-0.7076
2022-01-27,2022-04-20,-0.7076
2022-01-27,2022-04-21,-0.7076
2022-01-27,2022-04-22,-0.7076
2022-01-27,2022-04-23,-0.7076
2022-01-27,2022-04-24,-0.7076
2022-01-27,2022-04-25,-0.7076
2022-01-27,2022-04-26,-0.7076
2022-01-27,2022-04-27,-0.7076
2022-01-27,2022-04-28,-0.7076
2022-01-27,2022-04-29,-0.7075
2022-01-27,2022-04-30,-0.7075
2022-01-27,2022-05-01,-0.7074
2022-01-27,2022-05-02,-0.7073
2022-01-27,2022-05-03,-0.7072
2022-01-27,2022-05-04,-0.7072
2022-01-27,2022-05-05,-0.7072
2022-01-27,2022-05-06,-0.7071
2022-01-27,2022-05-07,-0.7071
2022-01-27,2022-05-08,-0.7071
2022-01-27,2022-05-09,-0.7071
2022-01-27,2022-05-10,-0.7071
2022-01-27,2022-05-11,-0.7071
2022-01-27,2022-05-12,-0.7071
2022-01-27,2022-05-13,-0.7071
2022-01-27,2022-05-14,-0.7071
2022-01-27,2022-05-15,-0.7072
2022-01-27,2022-05-16,-0.7072
2022-01-27,2022-05-17,-0.7072
2022-01-27,2022-05-18,-0.7072
2022-01-27,2022-05-19,-0.7072
2022-01-27,2022-05-20,-0.7072
2022-01-27,2022-05-21,-0.7072
2022-01-27,2022-05-22,-0.7072
2022-01-27,2022-05-23,-0.7072
2022-01-27,2022-05-24,-0.7072
2022-01-27,2022-05-25,-0.7072
2022-01-27,2022-05-26,-0.7072
2022-01-27,2022-05-27,-0.7072
2022-01-27,2022-05-28,-0.7072
2022-01-27,2022-05-29,-0.7072
2022-01-27,2022-05-30,-0.7072
2022-01-27,2022-05-31,-0.7073
2022-01-27,2022-06-01,-0.7071
2022-01-27,2022-06-02,-0.7071
2022-01-27,2022-06-03,-0.7071
2022-01-27,2022-06-04,-0.7071
2022-01-27,2022-06-05,-0.7071
2022-01-27,2022-06-06,-0.7071
2022-01-27,2022-06-07,-0.7071
2022-01-27,2022-06-08,-0.7071
2022-01-27,2022-06-09,-0.7071
2022-01-27,2022-06-10,-0.7071
2022-01-27,2022-06-11,-0.7071
2022-01-27,2022-06-12,-0.7071
2022-01-27,2022-06-13,-0.7071
2022-01-27,2022-06-14,-0.7071
2022-01-27,2022-06-15,-0.7070
2022-01-27,2022-06-16,-0.7069
2022-01-27,2022-06-17,-0.7055
2022-01-27,2022-06-18,-0.7020
2022-01-27,2022-06-19,-0.6985
2022-01-27,2022-06-20,-0.6951
2022-01-27,2022-06-21,-0.6918
2022-01-27,2022-06-22,-0.6885
2022-01-27,2022-06-23,-0.6851
2022-01-27,2022-06-24,-0.6818
2022-01-27,2022-06-25,-0.6786
2022-01-27,2022-06-26,-0.6754
2022-01-27,2022-06-27,-0.6722
2022-01-27,2022-06-28,-0.6691
2022-01-27,2022-06-29,-0.6660
2022-01-27,2022-06-30,-0.6630
2022-01-27,2022-07-01,-0.6600
2022-01-27,2022-07-02,-0.6571
2022-01-27,2022-07-03,-0.6542
2022-01-27,2022-07-04,-0.6513
2022-01-27,2022-07-05,-0.6485
2022-01-27,2022-07-06,-0.6458
2022-01-27,2022-07-07,-0.6431
2022-01-27,2022-07-08,-0.6404
2022-01-27,2022-07-09,-0.6378
2022-01-27,2022-07-10,-0.6352
2022-01-27,2022-07-11,-0.6326
2022-01-27,2022-07-12,-0.6301
2022-01-27,2022-07-13,-0.6276
2022-01-27,2022-07-14,-0.6251
2022-01-27,2022-07-15,-0.6226
2022-01-27,2022-07-16,-0.6202
2022-01-27,2022-07-17,-0.6178
2022-01-27,2022-07-18,-0.6154
2022-01-27,2022-07-19,-0.6131
2022-01-27,2022-07-20,-0.6108
2022-01-27,2022-07-21,-0.6085
2022-01-27,2022-07-22,-0.6062
2022-01-27,2022-07-23,-0.6039
2022-01-28,2022-01-29,-0.7121
2022-01-28,2022-01-30,-0.7121
2022-01-28,2022-01-31,-0.7121
2022-01-28,2022-02-01,-0.7083
2022-01-28,2022-02-02,-0.7087
2022-01-28,2022-02-03,-0.7091
2022-01-28,2022-02-04,-0.7096
2022-01-28,2022-02-05,-0.7100
2022-01-28,2022-02-06,-0.7103
2022-01-28,2022-02-07,-0.7106
2022-01-28,2022-02-08,-0.7109
2022-01-28,2022-02-09,-0.7112
2022-01-28,2022-02-10,-0.7115
2022-01-28,2022-02-11,-0.7118
2022-01-28,2022-02-12,-0.7121
2022-01-28,2022-02-13,-0.7123
2022-01-28,2022-02-14,-0.7126
2022-01-28,2022-02-15,-0.7126
2022-01-28,2022-02-16,-0.7128
2022-01-28,2022-02-17,-0.7129
2022-01-28,2022-02-18,-0.7131
2022-01-28,2022-02-19,-0.7132
2022-01-28,2022-02-20,-0.7134
2022-01-28,2022-02-21,-0.7135
2022-01-28,2022-02-22,-0.7136
2022-01-28,2022-02-23,-0.7137
2022-01-28,2022-02-24,-0.7138
2022-01-28,2022-02-25,-0.7139
2022-01-28,2022-02-26,-0.7140
2022-01-28,2022-02-27,-0.7141
2022-01-28,2022-02-28,-0.7141
2022-01-28,2022-03-01,-0.7136
2022-01-28,2022-03-02,-0.7136
2022-01-28,2022-03-03,-0.7136
2022-01-28,2022-03-04,-0.7137
2022-01-28,2022-03-05,-0.7138
2022-01-28,2022-03-06,-0.7138
2022-01-28,2022-03-07,-0.7139
2022-01-28,2022-03-08,-0.7139
2022-01-28,2022-03-09,-0.7139
2022-01-28,2022-03-10,-0.7139
2022-01-28,2022-03-11,-0.7136
2022-01-28,2022-03-12,-0.7135
2022-01-28,2022-03-13,-0.7134
2022-01-28,2022-03-14,-0.7132
2022-01-28,2022-03-15,-0.7129
2022-01-28,2022-03-16,-0.7126
2022-01-28,2022-03-17,-0.7121
2022-01-28,2022-03-18,-0.7114
2022-01-28,2022-03-19,-0.7109
2022-01-28,2022-03-20,-0.7105
2022-01-28,2022-03-21,-0.7100
2022-01-28,2022-03-22,-0.7096
2022-01-28,2022-03-23,-0.7093
2022-01-28,2022-03-24,-0.7090
2022-01-28,2022-03-25,-0.7088
2022-01-28,2022-03-26,-0.7086
2022-01-28,2022-03-27,-0.7085
2022-01-28,2022-03-28,-0.7083
2022-01-28,2022-03-29,-0.7082
2022-01-28,2022-03-30,-0.7080
2022-01-28,2022-03-31,-0.7079
2022-01-28,2022-04-01,-0.7078
2022-01-28,2022-04-02,-0.7077
2022-01-28,2022-04-03,-0.7076
2022-01-28,2022-04-04,-0.7075
2022-01-28,2022-04-05,-0.7075
2022-01-28,2022-04-06,-0.7075
2022-01-28,2022-04-07,-0.7075
2022-01-28,2022-04-08,-0.7075
2022-01-28,2022-04-09,-0.7075
2022-01-28,2022-04-10,-0.7075
2022-01-28,2022-04-11,-0.7075
2022-01-28,2022-04-12,-0.7075
2022-01-28,2022-04-13,-0.7075
2022-01-28,2022-04-14,-0.7075
2022-01-28,2022-04-15,-0.7075
2022-01-28,2022-04-16,-0.7075
2022-01-28,2022-04-17,-0.7075
2022-01-28,2022-04-18,-0.7075
2022-01-28,2022-04-19,-0.7075
2022-01-28,2022-04-20,-0.7075
2022-01-28,2022-04-21,-0.7075
2022-01-28,2022-04-22,-0.7076
2022-01-28,2022-04-23,-0.7076
2022-01-28,2022-04-24,-0.7076
2022-01-28,2022-04-25,-0.7076
2022-01-28,2022-04-26,-0.7075
2022-01-28,2022-04-27,-0.7075
2022-01-28,2022-04-28,-0.7075
2022-01-28,2022-04-29,-0.7075
2022-01-28,2022-04-30,-0.7074
2022-01-28,2022-05-01,-0.7074
2022-01-28,2022-05-02,-0.7073
2022-01-28,2022-05-03,-0.7072
2022-01-28,2022-05-04,-0.7072
2022-01-28,2022-05-05,-0.7071
2022-01-28,2022-05-06,-0.7071
2022-01-28,2022-05-07,-0.7071
2022-01-28,2022-05-08,-0.7071
2022-01-28,2022-05-09,-0.7071
2022-01-28,2022-05-10,-0.7071
2022-01-28,2022-05-11,-0.7071
2022-01-28,2022-05-12,-0.7071
2022-01-28,2022-05-13,-0.7071
2022-01-28,2022-05-14,-0.7071
2022-01-28,2022-05-15,-0.7071
2022-01-28,2022-05-16,-0.7071
2022-01-28,2022-05-17,-0.7071
2022-01-28,2022-05-18,-0.7071
2022-01-28,2022-05-19,-0.7072
2022-01-28,2022-05-20,-0.7072
2022-01-28,2022-05-21,-0.7072
2022-01-28,2022-05-22,-0.7072
2022-01-28,2022-05-23,-0.7072
2022-01-28,2022-05-24,-0.7072
2022-01-28,2022-05-25,-0.7072
2022-01-28,2022-05-26,-0.7072
2022-01-28,2022-05-27,-0.7072
2022-01-28,2022-05-28,-0.7072
2022-01-28,2022-05-29,-0.7072
2022-01-28,2022-05-30,-0.7072
2022-01-28,2022-05-31,-0.7072
2022-01-28,2022-06-01,-0.7071
2022-01-28,2022-06-02,-0.7071
2022-01-28,2022-06-03,-0.7071
2022-01-28,2022-06-04,-0.7071
2022-01-28,2022-06-05,-0.7071
2022-01-28,2022-06-06,-0.7071
2022-01-28,2022-06-07,-0.7071
2022-01-28,2022-06-08,-0.7071
2022-01-28,2022-06-09,-0.7071
2022-01-28,2022-06-10,-0.7071
2022-01-28,2022-06-11,-0.7071
2022-01-28,2022-06-12,-0.7071
2022-01-28,2022-06-13,-0.7070
2022-01-28,2022-06-14,-0.7070
2022-01-28,2022-06-15,-0.7070
2022-01-28,2022-06-16,-0.7069
2022-01-28,2022-06-17,-0.7054
2022-01-28,2022-06-18,-0.7019
2022-01-28,2022-06-19,-0.6984
2022-01-28,2022-06-20,-0.6950
2022-01-28,2022-06-21,-0.6916
2022-01-28,2022-06-22,-0.6883
