date	rate
2017-07-11	-0.740907
2017-07-12	-0.739842
2017-07-13	-0.737099
2017-07-14	-0.740496
2017-07-17	-0.741680
2017-07-18	-0.738098
2017-07-19	-0.739138
2017-07-20	-0.741668
2017-07-21	-0.740802
2017-07-24	-0.738495
2017-07-25	-0.738678
2017-07-26	-0.736574
2017-07-27	-0.739041
2017-07-28	-0.738680
2017-07-31	-0.732636
2017-08-02	-0.732643
2017-08-03	-0.733011
2017-08-04	-0.733813
2017-08-07	-0.733105
2017-08-08	-0.736040
2017-08-09	-0.735360
2017-08-10	-0.736682
2017-08-11	-0.742088
2017-08-14	-0.739104
2017-08-15	-0.742571
2017-08-16	-0.736284
2017-08-17	-0.736334
2017-08-18	-0.745461
2017-08-21	-0.743661
2017-08-22	-0.735277
2017-08-23	-0.736227
2017-08-24	-0.743271
2017-08-25	-0.743024
2017-08-28	-0.746593
2017-08-29	-0.741348
2017-08-30	-0.742505
2017-08-31	-0.732305
2017-09-01	-0.745761
2017-09-04	-0.747639
2017-09-05	-0.744213
2017-09-06	-0.744854
2017-09-07	-0.738849
2017-09-08	-0.740730
2017-09-11	-0.740165
2017-09-12	-0.742867
2017-09-13	-0.740538
2017-09-14	-0.744203
2017-09-15	-0.738642
2017-09-18	-0.736238
2017-09-19	-0.738793
2017-09-20	-0.753093
2017-09-21	-0.739581
2017-09-22	-0.735870
2017-09-25	-0.738988
2017-09-26	-0.739240
2017-09-27	-0.737479
2017-09-28	-0.736473
2017-09-29	-0.742996
2017-10-02	-0.742863
2017-10-03	-0.737830
2017-10-04	-0.740672
2017-10-05	-0.740559
2017-10-06	-0.744177
2017-10-09	-0.738045
2017-10-10	-0.740922
2017-10-11	-0.737567
2017-10-12	-0.736572
2017-10-13	-0.738235
2017-10-16	-0.738431
2017-10-17	-0.736846
2017-10-18	-0.736474
2017-10-19	-0.737387
2017-10-20	-0.735489
2017-10-23	-0.733173
2017-10-24	-0.732118
2017-10-25	-0.731024
2017-10-26	-0.734317
2017-10-27	-0.740635
2017-10-30	-0.738060
2017-10-31	-0.737404
2017-11-01	-0.743376
2017-11-02	-0.739351
2017-11-03	-0.739020
2017-11-06	-0.737685
2017-11-07	-0.739721
2017-11-08	-0.746488
2017-11-09	-0.738652
2017-11-10	-0.737996
2017-11-13	-0.736572
2017-11-14	-0.741118
2017-11-15	-0.739000
2017-11-16	-0.737805
2017-11-17	-0.736549
2017-11-20	-0.737282
2017-11-21	-0.736134
2017-11-22	-0.737694
2017-11-23	-0.743001
2017-11-24	-0.743261
2017-11-27	-0.739622
2017-11-28	-0.739676
2017-11-29	-0.742727
2017-11-30	-0.736376
2017-12-01	-0.741986
2017-12-04	-0.740016
2017-12-05	-0.735068
2017-12-06	-0.737928
2017-12-07	-0.739611
2017-12-08	-0.739035
2017-12-11	-0.732557
2017-12-12	-0.732706
2017-12-13	-0.734338
2017-12-14	-0.733190
2017-12-15	-0.738411
2017-12-18	-0.742083
2017-12-19	-0.736897
2017-12-20	-0.741762
2017-12-21	-0.739025
2017-12-22	-0.764453
2017-12-27	-0.750325
2017-12-28	-0.741234
2017-12-29	-0.746149
2018-01-03	-0.735955
2018-01-04	-0.734669
2018-01-05	-0.738339
2018-01-08	-0.740446
2018-01-09	-0.740822
2018-01-10	-0.737990
2018-01-11	-0.738210
2018-01-12	-0.738003
2018-01-15	-0.734879
2018-01-16	-0.735205
2018-01-17	-0.739018
2018-01-18	-0.737662
2018-01-19	-0.743043
2018-01-22	-0.739031
2018-01-23	-0.742548
2018-01-24	-0.741400
2018-01-25	-0.743815
2018-01-26	-0.743190
2018-01-29	-0.745265
2018-01-30	-0.738819
2018-01-31	-0.740278
2018-02-01	-0.742020
2018-02-02	-0.735284
2018-02-05	-0.740456
2018-02-06	-0.752330
2018-02-07	-0.738448
2018-02-08	-0.735423
2018-02-09	-0.745371
2018-02-12	-0.746157
2018-02-13	-0.735801
2018-02-14	-0.738409
2018-02-15	-0.743208
2018-02-16	-0.738895
2018-02-19	-0.753155
2018-02-20	-0.742794
2018-02-21	-0.744891
2018-02-22	-0.767180
2018-02-23	-0.743827
2018-02-26	-0.755099
2018-02-27	-0.746941
2018-02-28	-0.759249
2018-03-01	-0.753719
2018-03-02	-0.763102
2018-03-05	-0.749496
2018-03-06	-0.739449
2018-03-07	-0.742532
2018-03-08	-0.739264
2018-03-09	-0.740124
2018-03-12	-0.739256
2018-03-13	-0.740329
2018-03-14	-0.742452
2018-03-15	-0.739601
2018-03-16	-0.739932
2018-03-19	-0.739682
2018-03-20	-0.739104
2018-03-21	-0.741787
2018-03-22	-0.739322
2018-03-23	-0.735268
2018-03-26	-0.735744
2018-03-27	-0.734514
2018-03-28	-0.745677
2018-03-29	-0.738340
2018-04-03	-0.737314
2018-04-04	-0.730435
2018-04-05	-0.741581
2018-04-06	-0.738002
2018-04-09	-0.732882
2018-04-10	-0.736171
2018-04-11	-0.735200
2018-04-12	-0.737345
2018-04-13	-0.735738
2018-04-16	-0.737300
2018-04-17	-0.736385
2018-04-18	-0.730292
2018-04-19	-0.735612
2018-04-20	-0.732614
2018-04-23	-0.737749
2018-04-24	-0.739449
2018-04-25	-0.742764
2018-04-26	-0.740471
2018-04-27	-0.736253
2018-04-30	-0.729806
2018-05-02	-0.734369
2018-05-03	-0.733814
2018-05-04	-0.731620
2018-05-07	-0.732825
2018-05-08	-0.736958
2018-05-09	-0.733262
2018-05-11	-0.731900
2018-05-14	-0.732863
2018-05-15	-0.733585
2018-05-16	-0.730460
2018-05-17	-0.731274
2018-05-18	-0.734092
2018-05-22	-0.729918
2018-05-23	-0.729400
2018-05-24	-0.731230
2018-05-25	-0.734058
2018-05-28	-0.729931
2018-05-29	-0.733745
2018-05-30	-0.732426
2018-05-31	-0.728226
2018-06-01	-0.732519
2018-06-04	-0.733107
2018-06-05	-0.730340
2018-06-06	-0.730888
2018-06-07	-0.731730
2018-06-08	-0.732160
2018-06-11	-0.731226
2018-06-12	-0.729587
2018-06-13	-0.730912
2018-06-14	-0.732682
2018-06-15	-0.730651
2018-06-18	-0.732571
2018-06-19	-0.731713
2018-06-20	-0.732520
2018-06-21	-0.729056
2018-06-22	-0.731766
2018-06-25	-0.735007
2018-06-26	-0.732633
2018-06-27	-0.733145
2018-06-28	-0.733042
2018-06-29	-0.730086
2018-07-02	-0.731781
2018-07-03	-0.732130
2018-07-04	-0.729291
2018-07-05	-0.733770
2018-07-06	-0.733075
2018-07-09	-0.734878
2018-07-10	-0.733960
2018-07-11	-0.732064
2018-07-12	-0.732229
2018-07-13	-0.731578
2018-07-16	-0.730215
2018-07-17	-0.730767
2018-07-18	-0.732329
2018-07-19	-0.730750
2018-07-20	-0.732854
2018-07-23	-0.731057
2018-07-24	-0.736100
2018-07-25	-0.735439
2018-07-26	-0.737156
2018-07-27	-0.737802
2018-07-30	-0.733983
2018-07-31	-0.730823
2018-08-02	-0.728306
2018-08-03	-0.733802
2018-08-06	-0.732980
2018-08-07	-0.733972
2018-08-08	-0.736737
2018-08-09	-0.735247
2018-08-10	-0.735372
2018-08-13	-0.733876
2018-08-14	-0.734605
2018-08-15	-0.733389
2018-08-16	-0.733965
2018-08-17	-0.732635
2018-08-20	-0.732658
2018-08-21	-0.732900
2018-08-22	-0.733216
2018-08-23	-0.733202
2018-08-24	-0.736191
2018-08-27	-0.733759
2018-08-28	-0.733789
2018-08-29	-0.732601
2018-08-30	-0.731147
2018-08-31	-0.731997
2018-09-03	-0.731445
2018-09-04	-0.732757
2018-09-05	-0.735083
2018-09-06	-0.739773
2018-09-07	-0.737137
2018-09-10	-0.734050
2018-09-11	-0.742549
2018-09-12	-0.744533
2018-09-13	-0.739139
2018-09-14	-0.734535
2018-09-17	-0.732281
2018-09-18	-0.739414
2018-09-19	-0.741015
2018-09-20	-0.740611
2018-09-21	-0.743656
2018-09-24	-0.736047
2018-09-25	-0.745040
2018-09-26	-0.760342
2018-09-27	-0.753971
2018-09-28	-0.785767
2018-10-01	-0.738704
2018-10-02	-0.734949
2018-10-03	-0.743903
2018-10-04	-0.742927
2018-10-05	-0.746194
2018-10-08	-0.739701
2018-10-09	-0.741427
2018-10-10	-0.750351
2018-10-11	-0.740353
2018-10-12	-0.738586
2018-10-15	-0.737560
2018-10-16	-0.736678
2018-10-17	-0.734519
2018-10-18	-0.734670
2018-10-19	-0.735884
2018-10-22	-0.733227
2018-10-23	-0.734998
2018-10-24	-0.736718
2018-10-25	-0.738279
2018-10-26	-0.739251
2018-10-29	-0.739604
2018-10-30	-0.736683
2018-10-31	-0.737310
2018-11-01	-0.736935
2018-11-02	-0.740090
2018-11-05	-0.735557
2018-11-06	-0.737208
2018-11-07	-0.738706
2018-11-08	-0.736787
2018-11-09	-0.736522
2018-11-12	-0.734034
2018-11-13	-0.739543
2018-11-14	-0.734235
2018-11-15	-0.733295
2018-11-16	-0.732656
2018-11-19	-0.731720
2018-11-20	-0.732395
2018-11-21	-0.734169
2018-11-22	-0.733914
2018-11-23	-0.744572
2018-11-26	-0.737191
2018-11-27	-0.735427
2018-11-28	-0.734664
2018-11-29	-0.735993
2018-11-30	-0.732697
2018-12-03	-0.731912
2018-12-04	-0.731528
2018-12-05	-0.734476
2018-12-06	-0.732739
2018-12-07	-0.734849
2018-12-10	-0.733021
2018-12-11	-0.735459
2018-12-12	-0.735538
2018-12-13	-0.733311
2018-12-14	-0.736595
2018-12-17	-0.731727
2018-12-18	-0.732534
2018-12-19	-0.731283
2018-12-20	-0.736047
2018-12-21	-0.741122
2018-12-24	-0.732634
2018-12-27	-0.732507
2018-12-28	-0.729594
2018-12-31	-0.730971
2019-01-03	-0.734071
2019-01-04	-0.733477
2019-01-07	-0.731931
2019-01-08	-0.729432
2019-01-09	-0.731742
2019-01-10	-0.732200
2019-01-11	-0.732562
2019-01-14	-0.732367
2019-01-15	-0.731730
2019-01-16	-0.734774
2019-01-17	-0.732710
2019-01-18	-0.734305
2019-01-21	-0.732942
2019-01-22	-0.730267
2019-01-23	-0.731809
2019-01-24	-0.732728
2019-01-25	-0.735430
2019-01-28	-0.734246
2019-01-29	-0.731855
2019-01-30	-0.733419
2019-01-31	-0.731819
2019-02-01	-0.732060
2019-02-04	-0.732970
2019-02-05	-0.733836
2019-02-06	-0.733957
2019-02-07	-0.734130
2019-02-08	-0.735304
2019-02-11	-0.735249
2019-02-12	-0.731667
2019-02-13	-0.732795
2019-02-14	-0.732915
2019-02-15	-0.734279
2019-02-18	-0.733042
2019-02-19	-0.734521
2019-02-20	-0.733436
2019-02-21	-0.733443
2019-02-22	-0.734633
2019-02-25	-0.735995
2019-02-26	-0.735902
2019-02-27	-0.736827
2019-02-28	-0.738785
2019-03-01	-0.735482
2019-03-04	-0.733255
2019-03-05	-0.735959
2019-03-06	-0.733227
2019-03-07	-0.733498
2019-03-08	-0.734443
2019-03-11	-0.733639
2019-03-12	-0.732268
2019-03-13	-0.729698
2019-03-14	-0.730737
2019-03-15	-0.733003
2019-03-18	-0.734146
2019-03-19	-0.733715
2019-03-20	-0.731404
2019-03-21	-0.733626
2019-03-22	-0.733860
2019-03-25	-0.732552
2019-03-26	-0.733824
2019-03-27	-0.734988
2019-03-28	-0.733012
2019-03-29	-0.737656
2019-04-01	-0.734832
2019-04-02	-0.737382
2019-04-03	-0.738421
2019-04-04	-0.740150
2019-04-05	-0.736001
2019-04-08	-0.735727
2019-04-09	-0.737907
2019-04-10	-0.736467
2019-04-11	-0.736909
2019-04-12	-0.735572
2019-04-15	-0.733035
2019-04-16	-0.734691
2019-04-17	-0.735363
2019-04-18	-0.735999
2019-04-23	-0.733425
2019-04-24	-0.735731
2019-04-25	-0.731310
2019-04-26	-0.734137
2019-04-29	-0.734356
2019-04-30	-0.731729
2019-05-02	-0.734640
2019-05-03	-0.730783
2019-05-06	-0.734302
2019-05-07	-0.735542
2019-05-08	-0.735332
2019-05-09	-0.735701
2019-05-10	-0.740030
2019-05-13	-0.738074
2019-05-14	-0.740209
2019-05-15	-0.744801
2019-05-16	-0.742531
2019-05-17	-0.740888
2019-05-20	-0.738135
2019-05-21	-0.733071
2019-05-22	-0.736194
2019-05-23	-0.735389
2019-05-24	-0.732812
2019-05-27	-0.731043
2019-05-28	-0.736557
2019-05-29	-0.740087
2019-05-31	-0.736873
2019-06-03	-0.734138
2019-06-04	-0.734128
2019-06-05	-0.735753
2019-06-06	-0.736802
2019-06-07	-0.725206
2019-06-11	-0.735264
2019-06-12	-0.737372
2019-06-13	-0.737152
2019-06-14	-0.735308
2019-06-17	-0.738725
2019-06-18	-0.735206
2019-06-19	-0.735509
2019-06-20	-0.736330
2019-06-21	-0.737211
2019-06-24	-0.739524
2019-06-25	-0.735569
2019-06-26	-0.737655
2019-06-27	-0.741744
2019-06-28	-0.740234
2019-07-01	-0.735430
2019-07-02	-0.734429
2019-07-03	-0.736154
2019-07-04	-0.735941
2019-07-05	-0.734868
2019-07-08	-0.741417
2019-07-09	-0.738223
2019-07-10	-0.735531
2019-07-11	-0.735743
2019-07-12	-0.738647
2019-07-15	-0.738612
2019-07-16	-0.737220
2019-07-17	-0.740761
2019-07-18	-0.736741
2019-07-19	-0.738781
2019-07-22	-0.737470
2019-07-23	-0.737296
2019-07-24	-0.737851
2019-07-25	-0.736864
2019-07-26	-0.736956
2019-07-29	-0.739061
2019-07-30	-0.743485
2019-07-31	-0.745119
2019-08-02	-0.749782
2019-08-05	-0.741705
2019-08-06	-0.742523
2019-08-07	-0.739801
2019-08-08	-0.743454
2019-08-09	-0.748270
2019-08-12	-0.749718
2019-08-13	-0.739544
2019-08-14	-0.738333
2019-08-15	-0.738790
2019-08-16	-0.745262
2019-08-19	-0.743756
2019-08-20	-0.750786
2019-08-21	-0.741722
2019-08-22	-0.739641
2019-08-23	-0.739591
2019-08-26	-0.736682
2019-08-27	-0.735212
2019-08-28	-0.734893
2019-08-29	-0.733332
2019-08-30	-0.747262
2019-09-02	-0.731834
2019-09-03	-0.733989
2019-09-04	-0.731119
2019-09-05	-0.731783
2019-09-06	-0.730802
2019-09-09	-0.730256
2019-09-10	-0.732953
2019-09-11	-0.730952
2019-09-12	-0.733291
2019-09-13	-0.738549
2019-09-16	-0.732444
2019-09-17	-0.731764
2019-09-18	-0.734803
2019-09-19	-0.737288
2019-09-20	-0.741618
2019-09-23	-0.737274
2019-09-24	-0.736325
2019-09-25	-0.736994
2019-09-26	-0.737985
2019-09-27	-0.736696
2019-09-30	-0.746272
2019-10-01	-0.736161
2019-10-02	-0.732149
2019-10-03	-0.735619
2019-10-04	-0.737043
2019-10-07	-0.736762
2019-10-08	-0.740681
2019-10-09	-0.739089
2019-10-10	-0.741872
2019-10-11	-0.737592
2019-10-14	-0.736823
2019-10-15	-0.736896
2019-10-16	-0.739809
2019-10-17	-0.736523
2019-10-18	-0.737191
2019-10-21	-0.737488
2019-10-22	-0.738701
2019-10-23	-0.739178
2019-10-24	-0.739270
2019-10-25	-0.735077
2019-10-28	-0.736533
2019-10-29	-0.734425
2019-10-30	-0.737164
2019-10-31	-0.732974
2019-11-01	-0.639171
2019-11-04	-0.627620
2019-11-05	-0.656182
2019-11-06	-0.659506
2019-11-07	-0.663490
2019-11-08	-0.668780
2019-11-11	-0.674360
2019-11-12	-0.675285
2019-11-13	-0.681105
2019-11-14	-0.686273
2019-11-15	-0.693456
2019-11-18	-0.693477
2019-11-19	-0.698650
2019-11-20	-0.699736
2019-11-21	-0.700298
2019-11-22	-0.703757
2019-11-25	-0.705693
2019-11-26	-0.709801
2019-11-27	-0.710607
2019-11-28	-0.709256
2019-11-29	-0.706504
2019-12-02	-0.705517
2019-12-03	-0.703643
2019-12-04	-0.703749
2019-12-05	-0.703716
2019-12-06	-0.704737
2019-12-09	-0.706353
2019-12-10	-0.705512
2019-12-11	-0.705172
2019-12-12	-0.705800
2019-12-13	-0.703784
2019-12-16	-0.704199
2019-12-17	-0.705345
2019-12-18	-0.705583
2019-12-19	-0.704521
2019-12-20	-0.705870
2019-12-23	-0.701235
2019-12-24	-0.684586
2019-12-27	-0.698503
2019-12-30	-0.684825
2019-12-31	-0.659249
2020-01-03	-0.691517
2020-01-06	-0.700989
2020-01-07	-0.703904
2020-01-08	-0.704307
2020-01-09	-0.706479
2020-01-10	-0.709668
2020-01-13	-0.708344
2020-01-14	-0.709312
2020-01-15	-0.709975
2020-01-16	-0.710424
2020-01-17	-0.710511
2020-01-20	-0.710670
2020-01-21	-0.710619
2020-01-22	-0.710819
2020-01-23	-0.710899
2020-01-24	-0.710899
2020-01-27	-0.711109
2020-01-28	-0.711374
2020-01-29	-0.710357
2020-01-30	-0.711284
2020-01-31	-0.701907
2020-02-03	-0.709472
2020-02-04	-0.710173
2020-02-05	-0.709951
2020-02-06	-0.710393
2020-02-07	-0.710898
2020-02-10	-0.710975
2020-02-11	-0.711541
2020-02-12	-0.710191
2020-02-13	-0.710877
2020-02-14	-0.711131
2020-02-17	-0.711586
2020-02-18	-0.711085
2020-02-19	-0.712801
2020-02-20	-0.711056
2020-02-21	-0.711030
2020-02-24	-0.711885
2020-02-25	-0.711793
2020-02-26	-0.711791
2020-02-27	-0.711839
2020-02-28	-0.707412
2020-03-02	-0.710404
2020-03-03	-0.711299
2020-03-04	-0.712798
2020-03-05	-0.713916
2020-03-06	-0.715295
2020-03-09	-0.716093
2020-03-10	-0.715717
2020-03-11	-0.715989
2020-03-12	-0.715629
2020-03-13	-0.716874
2020-03-16	-0.713292
2020-03-17	-0.714870
2020-03-18	-0.715236
2020-03-19	-0.703809
2020-03-20	-0.703413
2020-03-23	-0.682175
2020-03-24	-0.666065
2020-03-25	-0.668540
2020-03-26	-0.671520
2020-03-27	-0.674191
2020-03-30	-0.674395
2020-03-31	-0.666194
2020-04-01	-0.660815
2020-04-02	-0.658567
2020-04-03	-0.660885
2020-04-06	-0.658811
2020-04-07	-0.658555
2020-04-08	-0.658090
2020-04-09	-0.657598
2020-04-14	-0.659425
2020-04-15	-0.658995
2020-04-16	-0.659143
2020-04-17	-0.658346
2020-04-20	-0.659028
2020-04-21	-0.657572
2020-04-22	-0.660166
2020-04-23	-0.657579
2020-04-24	-0.658808
2020-04-27	-0.657950
2020-04-28	-0.657070
2020-04-29	-0.657762
2020-04-30	-0.659455
2020-05-04	-0.658587
2020-05-05	-0.658845
2020-05-06	-0.658962
2020-05-07	-0.659907
2020-05-08	-0.658996
2020-05-11	-0.659440
2020-05-12	-0.658990
2020-05-13	-0.657910
2020-05-14	-0.658472
2020-05-15	-0.658827
2020-05-18	-0.656691
2020-05-19	-0.658454
2020-05-20	-0.659395
2020-05-22	-0.659331
2020-05-25	-0.659729
2020-05-26	-0.660213
2020-05-27	-0.659318
2020-05-28	-0.659594
2020-05-29	-0.659618
2020-06-02	-0.659172
2020-06-03	-0.659444
2020-06-04	-0.659415
2020-06-05	-0.658809
2020-06-08	-0.658980
2020-06-09	-0.658655
2020-06-10	-0.659108
2020-06-11	-0.658326
2020-06-12	-0.658790
2020-06-15	-0.659157
2020-06-16	-0.659522
2020-06-17	-0.659337
2020-06-18	-0.659365
2020-06-19	-0.659532
2020-06-22	-0.660954
2020-06-23	-0.667596
2020-06-24	-0.668721
2020-06-25	-0.669243
2020-06-26	-0.669562
2020-06-29	-0.667154
2020-06-30	-0.662387
2020-07-01	-0.664779
2020-07-02	-0.666655
2020-07-03	-0.669313
2020-07-06	-0.672484
2020-07-07	-0.674838
2020-07-08	-0.676703
2020-07-09	-0.676649
2020-07-10	-0.681318
2020-07-13	-0.683054
2020-07-14	-0.685388
2020-07-15	-0.690117
2020-07-16	-0.691433
2020-07-17	-0.691541
2020-07-20	-0.690996
2020-07-21	-0.692697
2020-07-22	-0.693311
2020-07-23	-0.699378
2020-07-24	-0.698311
2020-07-27	-0.702313
2020-07-28	-0.702037
2020-07-29	-0.702475
2020-07-30	-0.704067
2020-07-31	-0.703704
2020-08-03	-0.704141
2020-08-04	-0.704529
2020-08-05	-0.703691
2020-08-06	-0.703808
2020-08-07	-0.705052
2020-08-10	-0.703351
2020-08-11	-0.704042
2020-08-12	-0.703588
2020-08-13	-0.705090
2020-08-14	-0.705516
2020-08-17	-0.704272
2020-08-18	-0.703763
2020-08-19	-0.702819
2020-08-20	-0.703743
2020-08-21	-0.702803
2020-08-24	-0.704472
2020-08-25	-0.704682
2020-08-26	-0.705097
2020-08-27	-0.705364
2020-08-28	-0.705808
2020-08-31	-0.705678
2020-09-01	-0.705677
2020-09-02	-0.706309
2020-09-03	-0.706150
2020-09-04	-0.706234
2020-09-07	-0.705970
2020-09-08	-0.706059
2020-09-09	-0.706110
2020-09-10	-0.707938
2020-09-11	-0.708240
2020-09-14	-0.708103
2020-09-15	-0.708334
2020-09-16	-0.709167
2020-09-17	-0.709867
2020-09-18	-0.709777
2020-09-21	-0.711130
2020-09-22	-0.710367
2020-09-23	-0.710467
2020-09-24	-0.711705
2020-09-25	-0.711368
2020-09-28	-0.711982
2020-09-29	-0.715261
2020-09-30	-0.713707
2020-10-01	-0.715082
2020-10-02	-0.714667
2020-10-05	-0.715783
2020-10-06	-0.713573
2020-10-07	-0.715596
2020-10-08	-0.715437
2020-10-09	-0.715144
2020-10-12	-0.716823
2020-10-13	-0.716992
2020-10-14	-0.716302
2020-10-15	-0.717193
2020-10-16	-0.717249
2020-10-19	-0.717379
2020-10-20	-0.717086
2020-10-21	-0.717885
2020-10-22	-0.717618
2020-10-23	-0.717924
2020-10-26	-0.717245
2020-10-27	-0.717736
2020-10-28	-0.717220
2020-10-29	-0.717541
2020-10-30	-0.718044
2020-11-02	-0.717506
2020-11-03	-0.717692
2020-11-04	-0.717309
2020-11-05	-0.717198
2020-11-06	-0.719426
2020-11-09	-0.718360
2020-11-10	-0.720243
2020-11-11	-0.720792
2020-11-12	-0.720711
2020-11-13	-0.720791
2020-11-16	-0.720244
2020-11-17	-0.720787
2020-11-18	-0.721192
2020-11-19	-0.720818
2020-11-20	-0.720972
2020-11-23	-0.721164
2020-11-24	-0.720589
2020-11-25	-0.720896
2020-11-26	-0.720521
2020-11-27	-0.721195
2020-11-30	-0.721094
2020-12-01	-0.721448
2020-12-02	-0.721067
2020-12-03	-0.720705
2020-12-04	-0.721370
2020-12-07	-0.721357
2020-12-08	-0.721494
2020-12-09	-0.721267
2020-12-10	-0.721681
2020-12-11	-0.722122
2020-12-14	-0.721699
2020-12-15	-0.721280
2020-12-16	-0.721602
2020-12-17	-0.722078
2020-12-18	-0.722992
2020-12-21	-0.721694
2020-12-22	-0.722921
2020-12-23	-0.722830
2020-12-24	-0.722182
2020-12-28	-0.722135
2020-12-29	-0.721350
2020-12-30	-0.719763
2020-12-31	-0.726264
2021-01-04	-0.725865
2021-01-05	-0.724515
2021-01-06	-0.725798
2021-01-07	-0.723893
2021-01-08	-0.723406
2021-01-11	-0.723857
2021-01-12	-0.725365
2021-01-13	-0.724834
2021-01-14	-0.725108
2021-01-15	-0.724917
2021-01-18	-0.725357
2021-01-19	-0.724997
2021-01-20	-0.725047
2021-01-21	-0.725562
2021-01-22	-0.725711
2021-01-25	-0.725137
2021-01-26	-0.724880
2021-01-27	-0.725359
2021-01-28	-0.725297
2021-01-29	-0.725018
2021-02-01	-0.725560
2021-02-02	-0.725884
2021-02-03	-0.725384
2021-02-04	-0.725535
2021-02-05	-0.724778
2021-02-08	-0.724961
2021-02-09	-0.725086
2021-02-10	-0.725023
2021-02-11	-0.724940
2021-02-12	-0.725057
2021-02-15	-0.725389
2021-02-16	-0.724977
2021-02-17	-0.724798
2021-02-18	-0.725326
2021-02-19	-0.724928
2021-02-22	-0.725066
2021-02-23	-0.725337
2021-02-24	-0.724678
2021-02-25	-0.725764
2021-02-26	-0.725267
2021-03-01	-0.725595
2021-03-02	-0.725670
2021-03-03	-0.725254
2021-03-04	-0.724943
2021-03-05	-0.725098
2021-03-08	-0.725185
2021-03-09	-0.724883
2021-03-10	-0.724911
2021-03-11	-0.724896
2021-03-12	-0.725128
2021-03-15	-0.725506
2021-03-16	-0.725516
2021-03-17	-0.727027
2021-03-18	-0.725519
2021-03-19	-0.725382
2021-03-22	-0.725509
2021-03-23	-0.725212
2021-03-24	-0.725431
2021-03-25	-0.725420
2021-03-26	-0.726038
2021-03-29	-0.725177
2021-03-30	-0.725230
2021-03-31	-0.723340
2021-04-01	-0.724835
2021-04-06	-0.725452
2021-04-07	-0.725747
2021-04-08	-0.726112
2021-04-09	-0.725439
2021-04-12	-0.726107
2021-04-13	-0.726084
2021-04-14	-0.725833
2021-04-15	-0.726011
2021-04-16	-0.726723
2021-04-19	-0.725697
2021-04-20	-0.725919
2021-04-21	-0.725443
2021-04-22	-0.725669
2021-04-23	-0.725450
2021-04-26	-0.725411
2021-04-27	-0.725353
2021-04-28	-0.725862
2021-04-29	-0.725685
2021-04-30	-0.725071
2021-05-03	-0.725467
2021-05-04	-0.725621
2021-05-05	-0.726071
2021-05-06	-0.725532
2021-05-07	-0.725736
2021-05-10	-0.725673
2021-05-11	-0.725637
2021-05-12	-0.725719
2021-05-14	-0.725896
2021-05-17	-0.725935
2021-05-18	-0.725932
2021-05-19	-0.725931
2021-05-20	-0.725432
2021-05-21	-0.725094
2021-05-25	-0.725852
2021-05-26	-0.725944
2021-05-27	-0.725891
2021-05-28	-0.725971
2021-05-31	-0.725578
2021-06-01	-0.725216
2021-06-02	-0.725920
2021-06-03	-0.725901
2021-06-04	-0.725913
2021-06-07	-0.725575
2021-06-08	-0.725885
2021-06-09	-0.725567
2021-06-10	-0.725823
2021-06-11	-0.725610
2021-06-14	-0.725256
2021-06-15	-0.725874
2021-06-16	-0.725392
2021-06-17	-0.725775
2021-06-18	-0.725487
2021-06-21	-0.726377
2021-06-22	-0.726330
2021-06-23	-0.725273
2021-06-24	-0.725911
2021-06-25	-0.725837
2021-06-28	-0.725809
2021-06-29	-0.725649
2021-06-30	-0.722566
2021-07-01	-0.721368
2021-07-02	-0.725463
2021-07-05	-0.726384
2021-07-06	-0.725663
2021-07-07	-0.725942
2021-07-08	-0.726300
2021-07-09	-0.726393
2021-07-12	-0.726061
2021-07-13	-0.726147
2021-07-14	-0.725377
2021-07-15	-0.727486
2021-07-16	-0.727183
2021-07-19	-0.725655
2021-07-20	-0.725509
2021-07-21	-0.725288
2021-07-22	-0.725112
2021-07-23	-0.725331
2021-07-26	-0.725046
2021-07-27	-0.725335
2021-07-28	-0.725111
2021-07-29	-0.724761
2021-07-30	-0.721564
2021-08-02	-0.722162
2021-08-03	-0.725132
2021-08-04	-0.725226
2021-08-05	-0.725503
2021-08-06	-0.724848
2021-08-09	-0.725512
2021-08-10	-0.725210
2021-08-11	-0.725185
2021-08-12	-0.724325
2021-08-13	-0.725337
2021-08-16	-0.725180
2021-08-17	-0.725222
2021-08-18	-0.725143
2021-08-19	-0.725126
2021-08-20	-0.724845
2021-08-23	-0.723977
2021-08-24	-0.725193
2021-08-25	-0.724588
2021-08-26	-0.725125
2021-08-27	-0.724611
2021-08-30	-0.724721
2021-08-31	-0.723050
2021-09-01	-0.718864
2021-09-02	-0.716148
2021-09-03	-0.721662
2021-09-06	-0.722411
2021-09-07	-0.722069
2021-09-08	-0.720505
2021-09-09	-0.722743
2021-09-10	-0.723513
2021-09-13	-0.723270
2021-09-14	-0.719012
2021-09-15	-0.717876
2021-09-16	-0.720633
2021-09-17	-0.719884
2021-09-20	-0.717677
2021-09-21	-0.717596
2021-09-22	-0.716263
2021-09-23	-0.717637
2021-09-24	-0.718040
2021-09-27	-0.719525
2021-09-28	-0.719445
2021-09-29	-0.716470
2021-09-30	-0.672877
2021-10-01	-0.712811
2021-10-04	-0.713267
2021-10-05	-0.713292
2021-10-06	-0.714713
2021-10-07	-0.713898
2021-10-08	-0.714041
2021-10-11	-0.712821
2021-10-12	-0.712646
2021-10-13	-0.711466
